,genres,acousticness,danceability,duration_ms,energy,instrumentalness,liveness,loudness,speechiness,tempo,valence,popularity,key,mode,id
140,australian hip hop,0.1606571145833333,0.6480894345238095,232504.059375,0.7283959821428572,0.1387645135565476,0.1936960119047618,-6.420263839285715,0.0846816071428571,127.01847574404762,0.5810056547619048,56.19791666666666,6,1,140
141,australian house,0.0855928571428571,0.6258571428571429,295320.28571428574,0.8103571428571428,0.3419622857142856,0.2327357142857142,-5.363857142857142,0.0440928571428571,123.25421428571428,0.5506428571428572,58.785714285714285,0,1,141
142,australian indie,0.1730713210394802,0.5936410544727636,260397.6054472764,0.6902220139930035,0.0848314001049475,0.1614217391304348,-6.68597688655672,0.0616328710644677,119.86540217391304,0.4325627686156922,55.63605697151424,7,1,142
143,australian indie folk,0.3487222222222222,0.5259861111111112,270486.72685185185,0.5454259259259259,0.0368284666666666,0.1605259259259259,-9.820375,0.1040782407407407,118.38351388888888,0.3846462962962962,56.2037037037037,0,1,143
144,australian indie rock,0.116,0.529,242007.0,0.638,0.0,0.0964,-7.104,0.0301,169.96,0.504,63.0,0,1,144
145,australian indigenous,0.1261,0.527,274546.66666666674,0.7296666666666667,0.0080216666666666,0.1636333333333333,-6.22,0.0333666666666666,142.79733333333334,0.605,27.0,11,1,145
146,australian metal,0.00132,0.392,215227.0,0.966,0.0473,0.239,-3.863,0.172,139.83,0.0764,55.0,9,1,146
147,australian metalcore,0.0394047836263736,0.4721129120879121,223471.535989011,0.8676892857142857,0.0093637221483516,0.1675857692307692,-5.182076098901099,0.1046758791208791,128.84207664835168,0.3312098901098901,47.39175824175824,9,1,147
148,australian pop,0.244277595793702,0.5878826155462183,239218.62071070736,0.6417485869347738,0.0282542393726055,0.1622014909425308,-7.151550532866993,0.0634931952396343,117.54575722723705,0.4751750113891709,56.13893542032199,7,1,148
149,australian post-hardcore,0.0378,0.594,156027.0,0.5670000000000001,0.000354,0.0894,-9.363,0.0374,132.368,0.574,40.0,9,1,149
150,australian post-punk,0.0190366666666666,0.4286666666666667,271304.5,0.5658333333333334,0.3117898333333333,0.2345,-13.574666666666667,0.0454333333333333,112.7595,0.5858333333333332,28.333333333333336,7,1,150
151,australian psych,0.1355175118518518,0.4688644444444445,266106.78962962964,0.7088740740740741,0.0998615780444444,0.1696333333333333,-5.945754814814816,0.0953217777777777,125.65605851851852,0.3898785185185185,54.94592592592593,2,1,151
152,australian r&b,0.569,0.649,266160.0,0.435,3.285e-05,0.0969,-7.904,0.1345,105.7485,0.3075,62.5,2,1,152
153,australian reggae fusion,0.2790580555555556,0.6059097222222222,277697.9097222222,0.6179722222222223,0.2044118780555555,0.2302999999999999,-7.5753125,0.1135270833333333,109.47338194444444,0.4219472222222222,54.54166666666666,11,0,153
154,australian rock,0.1440964258787069,0.5392545757682592,235001.51573617297,0.711731981231061,0.0269658153318532,0.1943178458970227,-8.441099676642912,0.0543907451000142,120.96495143986128,0.6043676585035216,45.03024371920459,9,1,154
155,australian singer-songwriter,0.406,0.6546666666666667,199223.16666666663,0.5500833333333335,1.1515833333333332e-05,0.234,-8.880666666666666,0.03575,123.24633333333334,0.6294166666666666,49.83333333333333,7,1,155
156,australian ska,9.576666666666666e-05,0.3126666666666666,211724.66666666663,0.9946666666666668,0.0001827,0.1561,-4.356,0.1586666666666666,148.061,0.2289,44.33333333333334,9,0,156
157,australian talent show,0.347,0.416,119160.0,0.7070000000000001,0.0,0.708,-11.573,0.144,198.612,0.691,35.0,0,1,157
158,australian trap,0.147,0.7323333333333334,189606.3333333333,0.6333333333333333,2.9533333333333324e-05,0.3843333333333333,-5.053999999999999,0.1603333333333333,148.3356666666667,0.7906666666666666,59.66666666666666,0,1,158
159,australian underground hip hop,0.4403333333333333,0.5583333333333335,240037.66666666663,0.7959999999999999,0.0,0.5016666666666666,-4.892,0.1544666666666666,83.05133333333335,0.5670000000000001,55.333333333333336,0,1,159
160,austrian choir,0.9502438867438868,0.2462540448611877,315107.9794079793,0.273666961757676,0.3467802637801066,0.2177126999448428,-17.299999126677697,0.0559451047986762,101.14557625482624,0.1804419562419562,9.426089354660784,2,1,160
161,austrian pop,0.15,0.523,237014.0,0.5529999999999999,0.018245,0.1014,-8.467,0.07875,119.8445,0.1905,49.0,5,0,161
162,austro-german modernism,0.8431145833333333,0.3530950520833333,250497.04557291663,0.2510813541666666,0.4571715230598958,0.2589326822916666,-17.939395833333336,0.0604220052083333,103.19830859375,0.3423783854166666,3.3984375,5,1,162
163,autoharp,0.9076666666666666,0.589,180111.33333333334,0.1543666666666666,0.0043459666666666,0.3414999999999999,-17.295666666666666,0.0460333333333333,116.297,0.3746666666666667,17.0,3,1,163
164,autonomous black metal,0.0010209898333333,0.2617166666666666,315688.93333333335,0.8087833333333333,0.7785950000000001,0.3006133333333333,-8.763300000000001,0.0650133333333333,116.27698333333336,0.2369516666666666,38.35,11,1,164
165,avant-garde,0.9050483373416706,0.3142817162097162,372971.3670354337,0.1778562496071829,0.5571363675156807,0.1739972271925605,-23.91243953022286,0.050864581369248,99.86779442680776,0.2518524859708193,23.96253968253968,7,1,165
166,avant-garde jazz,0.710526609562236,0.4533103500885799,350669.2746968971,0.3359033330102074,0.4184463291740881,0.1652974751805349,-15.487074046833518,0.0667972380496517,108.37441047610164,0.4433815210437621,22.566867182984485,5,1,166
167,avant-garde metal,0.000912,0.463,227920.0,0.98,0.8320000000000001,0.693,-4.7860000000000005,0.11,156.001,0.21,45.0,7,0,167
168,axe,0.3008070833333333,0.6149583333333333,246230.85416666663,0.6494791666666667,0.0021316175,0.2137875,-9.157604166666667,0.045,121.1993125,0.7025625,53.58333333333333,7,1,168
169,azeri traditional,0.8693333333333332,0.5058333333333334,215985.16666666663,0.2656666666666666,0.0010603,0.2359666666666666,-16.02,0.0591999999999999,95.64383333333336,0.6621666666666667,27.666666666666668,7,0,169
170,azonto,0.10723,0.7039583333333334,196418.63333333333,0.7150583333333334,0.0004261356666666,0.210575,-5.755758333333333,0.1812383333333333,110.06221666666666,0.6329250000000001,59.8,11,1,170
171,azontobeats,0.3583348033333333,0.4573333333333333,309674.0,0.6926666666666667,0.0376536666666666,0.0991666666666666,-6.767,0.1362333333333333,133.439,0.7726666666666667,43.333333333333336,11,1,171
172,bachata,0.373188959972218,0.8052565697839892,245715.16421487115,0.6062281754247884,0.0264433368886278,0.1509855081849275,-6.656080727940082,0.0475595591968817,125.18602749359624,0.8193206876795587,46.52444450202514,1,1,172
173,background music,0.8804489440238096,0.2645142857142855,187364.77936507936,0.1089418055555555,0.8233454597063496,0.1231939285714285,-25.49510753968253,0.0454923015873015,91.98891269841272,0.1338385317460317,62.5095238095238,5,1,173
174,bahamian folk,0.6906657407407407,0.6437499999999999,166087.5185185185,0.6579259259259259,0.3802226544444444,0.2335287037037037,-9.42962037037037,0.0790398148148148,113.8222314814815,0.714,4.0,10,1,174
175,bahamian pop,0.0640333333333333,0.8157777777777778,199844.5555555555,0.8758888888888889,0.0007558333333333,0.1684,-4.581333333333334,0.0853777777777777,123.27333333333333,0.8433333333333333,50.11111111111111,11,0,175
176,baiao,0.8923214285714286,0.5522142857142857,149370.60714285713,0.3153785714285714,0.5487576535714285,0.1610142857142857,-16.30632142857143,0.0512785714285714,103.7105,0.5905714285714285,4.535714285714286,11,1,176
177,baile pop,0.4825629166666667,0.6300520833333333,214537.4208333333,0.52731375,0.0117324261041666,0.1891244791666667,-9.674515625,0.0711795833333333,127.33429583333334,0.5539458333333334,47.815625,11,1,177
178,bakersfield sound,0.6106622485556221,0.6270695177788599,163369.70689070583,0.4605279669265251,0.0196006312277607,0.1757728570844335,-10.611222988451908,0.0405059388848686,116.11900989152824,0.7327654015825983,25.55088934699626,0,1,178
179,balearic,0.09904,0.6827500000000001,428111.0,0.7954999999999999,0.40578,0.2618,-8.39425,0.0446,125.24275,0.85525,35.5,7,1,179
180,balkan brass,0.2241,0.569,238586.5,0.8185,3.87e-06,0.0955,-6.6405,0.0425,95.92,0.5640000000000001,41.5,7,1,180
181,ballet class,0.8809999999999999,0.2898888888888889,221273.88888888888,0.0634333333333333,0.7226666666666667,0.2022777777777776,-29.07433333333333,0.0445555555555555,98.27777777777776,0.0911555555555555,38.22222222222222,7,1,181
182,ballroom,0.6496324548156861,0.4195283068783069,180579.66367919443,0.3722799721187511,0.5573479561891467,0.159918426189387,-12.545276355146736,0.0381424292474491,115.91027206098106,0.4906660238473502,22.48372839986977,5,1,182
183,baltic classical,0.8267500000000001,0.23675,533545.25,0.01940675,0.0925706,0.09545,-33.47625,0.0700249999999999,78.051,0.1042,52.25,5,1,183
184,baltimore hip hop,0.1789916666666666,0.7967500000000001,196393.25,0.5713333333333332,0.0,0.2098083333333333,-7.17375,0.18185,111.2355,0.4796666666666667,62.91666666666666,11,1,184
185,baltimore indie,0.2074763014619883,0.4557695906432748,266488.4614035088,0.7102926900584794,0.2140469183625731,0.230711081871345,-7.52096374269006,0.0485682748538011,135.52204795321637,0.3894676608187133,51.39619883040937,6,1,185
186,banda,0.3796530423487628,0.6754246153088784,199657.80998100905,0.6102462787036612,0.0159733874802442,0.1552487018402679,-6.907579812883911,0.0661892947387149,130.50600279679222,0.8209829342797523,47.704421830593056,7,1,186
187,banda caliente,0.3837937438423646,0.6593529146141216,216524.3460591133,0.558932512315271,0.0050873063353858,0.1326286617405583,-7.520500697865354,0.0842267980295566,140.51955106732348,0.8631236042692939,41.28661740558292,5,1,187
188,banda carnavalera,0.4531476190476191,0.6589357142857144,191898.3357142857,0.5466261904761905,0.0567764703571428,0.168950119047619,-7.137458333333333,0.0481147619047619,129.6126261904762,0.8603666666666665,46.60714285714285,3,1,188
189,bandinhas,0.9602,0.6442000000000001,162554.4,0.4242,0.9138,0.1648,-13.1112,0.04138,85.59880000000003,0.8036,4.0,8,1,189
190,bandoneon,0.5695079365079366,0.4634444444444444,173453.6349206349,0.349968253968254,0.2602539682539682,0.320247619047619,-12.68687301587302,0.0491015873015872,124.48353968253969,0.5817301587301588,33.74603174603175,2,1,190
191,bangla,0.912599668109668,0.4722796584896584,203611.8735257335,0.290219594035594,0.1698672343566618,0.2087805507455508,-13.078184795574796,0.0514203939393939,100.4932713949014,0.4806950336700337,0.4261904761904762,9,1,191
192,banjo,0.5977597727217515,0.5403623958111855,185467.3741787253,0.4935327681054576,0.2051269663647239,0.2580634612822206,-11.86891507117219,0.0621738329030671,127.03800204551771,0.709316190400014,28.670227778682143,7,1,192
193,bansuri,0.9502,0.3133,354449.6,0.103665,0.6296999999999999,0.12293,-30.6229,0.05611,104.9055,0.3298,42.5,5,1,193
194,barbadian pop,0.1728018098039215,0.7239715686274509,238313.2209447416,0.7216792335115864,0.000953094872549,0.1219251158645276,-7.382387165775401,0.0759809090909091,112.122214171123,0.7420767023172906,54.52985739750445,6,1,194
195,barbershop,0.8455277777777778,0.5118055555555556,143557.08333333334,0.19695,2.4e-07,0.3098361111111111,-13.738583333333336,0.1363861111111111,122.27258333333336,0.5269444444444443,34.5,7,1,195
196,bard,0.5513,0.4993333333333332,203314.3333333333,0.3266666666666666,0.0032166666666666,0.1193666666666666,-12.869,0.1089333333333333,127.443,0.3876666666666666,31.0,3,1,196
197,barnmusik,0.8365,0.55,347113.5,0.222,0.33000296,0.5515000000000001,-15.618000000000002,0.04715,85.7695,0.491,29.5,10,1,197
198,baroque,0.9332083021602968,0.3982807395208731,202500.50008635948,0.1891825173103755,0.5488177897219152,0.1525964608207084,-19.39663634227202,0.0513163738385678,97.15700149827708,0.3887486248930328,13.838461266882424,7,0,198
199,baroque ensemble,0.8901904566022214,0.3288675613602083,260765.9766899767,0.208826815096668,0.3481453373584258,0.1342620055189908,-19.954654171808585,0.0431859197175373,106.14290022110242,0.2984082407788289,43.0679247223365,9,1,199
200,baroque pop,0.3741265859412805,0.517565504869626,229482.6049560654,0.5865768899833168,0.1385669679996394,0.1957241346907,-9.113321286743764,0.0453990509299325,120.42697694708336,0.5134754083655835,43.20159506319864,9,1,200
201,baroque singing,0.935,0.193,183333.0,0.095,0.277,0.109,-23.482,0.0468,107.44,0.0419,50.0,4,1,201
202,baroque violin,0.9023388888888888,0.3910444444444444,283462.7555555556,0.2334986666666666,0.4112909603333333,0.1910311111111111,-19.97987222222222,0.039985,103.0124388888889,0.4622999999999999,35.99444444444444,4,1,202
203,bass house,0.1197480959752322,0.7567982456140352,235233.32249742,0.7140503611971104,0.1747983468214654,0.1530839525283797,-6.10098968008256,0.0742288957688338,122.1023637770898,0.4715719814241485,55.4298245614035,7,1,203
204,bass music,0.4799642857142857,0.6027857142857143,249628.92857142855,0.5998571428571429,0.4737255714285714,0.13685,-9.92185714285714,0.1476785714285714,132.3187857142857,0.3889785714285714,50.92857142857143,6,1,204
205,bass trap,0.1133801642857142,0.6085468358395991,235355.00924185463,0.7631392857142858,0.1268418029658521,0.2122580983709273,-5.787679072681706,0.0940403978696741,124.77482055137844,0.3722033834586465,58.17443609022556,8,1,205
206,basshall,0.1361176666666666,0.7652,177849.56666666668,0.7494666666666667,8.000000000000001e-06,0.2497066666666667,-4.772033333333334,0.0979733333333333,108.1472,0.6304666666666666,71.16666666666666,7,0,206
207,bassline,0.23633875,0.618575,217728.875,0.7402875,0.1013659625,0.14157,-5.654087499999999,0.1158387499999999,132.0537125,0.53345,57.375,7,0,207
208,bath indie,0.1017805714285714,0.6075714285714288,244589.57142857145,0.7137142857142856,0.2026565714285714,0.1582,-5.1794285714285735,0.0478714285714285,126.7712857142857,0.4948571428571428,57.0,2,1,208
209,baton rouge indie,0.23,0.6809999999999999,193093.0,0.655,0.0,0.289,-9.017,0.0472,116.555,0.701,37.0,7,1,209
210,baton rouge rap,0.1277308420596593,0.7619956815341957,231226.71463394564,0.6730531346524982,0.0052186623034134,0.1590450324613449,-6.212103785435316,0.1931470263567849,124.75617124587588,0.5347980158167063,50.06347129479918,1,1,210
211,battle rap,0.0649438362659778,0.6965602160766705,261996.5912562409,0.7501849414482353,0.0003687481405849,0.2787118779615376,-5.595858568522756,0.2536370952806093,102.67216982236552,0.5493329124338349,49.47550440041143,6,1,211
212,bay area hip hop,0.0932,0.8196666666666667,304698.6666666667,0.7520000000000001,0.0,0.0965333333333333,-6.4433333333333325,0.3013333333333334,97.63033333333334,0.5913333333333334,42.66666666666666,11,0,212
213,bay area indie,0.2763001770833332,0.4926249999999999,206216.57291666663,0.6429166666666667,0.1281169702083333,0.1663406249999999,-8.408302083333334,0.0662645833333333,116.00852083333334,0.4735104166666666,50.53125,7,1,213
214,bboy,0.1785757755434782,0.7251775362318841,253323.8892663044,0.6600620471014493,0.3198204850498188,0.1738902626811594,-8.638724411231884,0.1087098052536231,120.77272305253624,0.6982991394927536,42.48460144927536,11,1,214
215,bc underground hip hop,0.1435,0.7585,171812.3,0.5983,1.5700000000000002e-05,0.20244,-7.3456,0.28756,127.56250000000004,0.6684,60.8,8,1,215
216,beach music,0.5622760321519912,0.6640241139934234,210105.7829740592,0.5168472780416513,0.0001988195177201,0.1589289002557545,-10.934758860065768,0.0689529777128242,111.68135476799416,0.6827031421264159,33.162038728534895,6,1,216
217,beat italiano,0.3141777777777777,0.4753333333333333,250730.3333333333,0.6485555555555556,0.0001120566666666,0.1756666666666666,-7.923000000000001,0.0333333333333333,106.8078888888889,0.584,41.0,2,1,217
218,beat poetry,0.9563999999999998,0.6362500000000003,251920.05,0.1391549999999999,0.0003029664999999,0.1668449999999999,-20.8793,0.3825500000000001,103.10985,0.4499800000000001,14.4,5,1,218
219,beatboxing,0.3493999999999999,0.7545,233380.0,0.7525,0.0,0.5435,-9.8235,0.423,93.70099999999998,0.575,42.0,7,1,219
220,beatlesque,0.2932073750010867,0.4931786338613565,228196.23617815724,0.6484102919367162,0.0376240140056093,0.2548784756120516,-8.597278182117083,0.0530470546851119,125.46559466940576,0.5800733700237434,39.41528672634415,9,1,220
221,bebop,0.7618377819959081,0.514711070892121,334535.64148408285,0.3182135084864818,0.3867642652252539,0.1934687488321076,-14.981101174644971,0.0588742233785069,112.51383848253556,0.495035352477286,19.832780138763464,5,1,221
222,bedroom pop,0.4484318188311947,0.6159799451796417,200621.0144124537,0.4598739632252218,0.081963880343217,0.1595439796809082,-10.077246803321833,0.0612566065163226,106.82678911271404,0.4661968997682668,63.825801981470015,0,1,222
223,bedroom soul,0.4228921666666667,0.6626830681818181,198804.5521306818,0.4554966666666666,0.0146962184729166,0.16169421875,-8.33847756628788,0.0845274696969697,110.4651461931818,0.5115325662878788,57.89599431818182,5,1,223
224,belarusian indie,0.35585,0.5980000000000001,227411.0,0.8475,0.5569999999999999,0.262,-7.988,0.0504,152.44549999999998,0.7255,64.0,1,1,224
225,belarusian pop,0.0285,0.33,292027.0,0.913,0.00548,0.346,-2.21,0.045,175.91299999999995,0.294,45.0,7,0,225
226,belarusian rock,0.0285,0.33,292027.0,0.913,0.00548,0.346,-2.21,0.045,175.91299999999995,0.294,45.0,7,0,226
227,belgian contemporary classical,0.9215,0.5619999999999999,222412.0,0.4754999999999999,0.906,0.086,-12.3655,0.03225,119.75,0.2215,46.0,5,1,227
228,belgian dance,0.0649417166666666,0.7337666666666667,264040.25,0.8385666666666667,0.09831786,0.282755,-4.960733333333334,0.10599,117.6206,0.6112966666666667,55.21666666666668,8,0,228
